trip_id,stop_id
9921130-125-C-Weekday-50,344209
9921130-125-C-Weekday-50,344206
9921130-125-C-Weekday-50,345028
9921130-125-C-Weekday-50,345600
9921130-125-C-Weekday-50,346087
9921130-125-C-Weekday-50,346106
9921130-125-C-Weekday-50,346110
9921130-125-C-Weekday-50,346179
9921130-125-C-Weekday-50,346188
9921130-125-C-Weekday-50,346181
9921130-125-C-Weekday-50,363043
9921130-125-C-Weekday-50,363006
9921130-125-C-Weekday-50,363080
9921130-125-C-Weekday-50,363015
9921130-125-C-Weekday-50,363600
9921131-125-C-Weekday-50,363600
9921131-125-C-Weekday-50,363021
9921131-125-C-Weekday-50,363001
9921131-125-C-Weekday-50,363005
9921131-125-C-Weekday-50,363042
9921131-125-C-Weekday-50,346188
9921131-125-C-Weekday-50,346183
9921131-125-C-Weekday-50,346186
9921131-125-C-Weekday-50,346180
9921131-125-C-Weekday-50,346109
9921131-125-C-Weekday-50,346200
9921131-125-C-Weekday-50,346087
9921131-125-C-Weekday-50,345025
9921131-125-C-Weekday-50,344193
9921131-125-C-Weekday-50,344208
9921131-125-C-Weekday-50,344631
9921132-125-C-Weekday-50,341188
9921132-125-C-Weekday-50,341636
9921132-125-C-Weekday-50,341104
9921132-125-C-Weekday-50,341103
9921132-125-C-Weekday-50,340600
9921132-125-C-Weekday-50,340022
9921132-125-C-Weekday-50,340005
9921132-125-C-Weekday-50,335637
9921132-125-C-Weekday-50,335503
9921132-125-C-Weekday-50,335620
9921132-125-C-Weekday-50,335196
9921132-125-C-Weekday-50,334003
9921132-125-C-Weekday-50,334012
9921132-125-C-Weekday-50,334002
9921132-125-C-Weekday-50,334009
9921132-125-C-Weekday-50,351010
9921132-125-C-Weekday-50,332503
9921132-125-C-Weekday-50,331541
9921132-125-C-Weekday-50,331418
9921132-125-C-Weekday-50,331059
9921132-125-C-Weekday-50,331610
9921133-125-C-Weekday-50,331610
9921133-125-C-Weekday-50,331601
9921133-125-C-Weekday-50,331421
9921133-125-C-Weekday-50,331533
9921133-125-C-Weekday-50,332023
9921133-125-C-Weekday-50,351009
9921133-125-C-Weekday-50,334008
9921133-125-C-Weekday-50,334006
9921133-125-C-Weekday-50,334500
9921133-125-C-Weekday-50,334011
9921133-125-C-Weekday-50,334004
9921133-125-C-Weekday-50,335193
9921133-125-C-Weekday-50,335637
9921133-125-C-Weekday-50,335503
9921133-125-C-Weekday-50,335620
9921133-125-C-Weekday-50,340008
9921133-125-C-Weekday-50,340006
9921133-125-C-Weekday-50,340023
9921133-125-C-Weekday-50,341107
9921133-125-C-Weekday-50,341105
9921133-125-C-Weekday-50,341613
9921133-125-C-Weekday-50,341635
9921133-125-C-Weekday-50,341153
9921134-125-C-Weekday-50,341188
9921134-125-C-Weekday-50,341636
9921134-125-C-Weekday-50,341104
9921134-125-C-Weekday-50,341103
9921134-125-C-Weekday-50,340600
9921134-125-C-Weekday-50,340022
9921134-125-C-Weekday-50,340005
9921134-125-C-Weekday-50,335637
9921134-125-C-Weekday-50,335503
9921134-125-C-Weekday-50,335620
9921134-125-C-Weekday-50,335196
9921134-125-C-Weekday-50,334003
9921134-125-C-Weekday-50,334012
9921134-125-C-Weekday-50,334002
9921134-125-C-Weekday-50,334009
9921134-125-C-Weekday-50,351010
9921134-125-C-Weekday-50,332503
9921134-125-C-Weekday-50,331541
9921134-125-C-Weekday-50,331418
9921134-125-C-Weekday-50,331059
9921134-125-C-Weekday-50,331610
9921135-125-C-Weekday-50,331610
9921135-125-C-Weekday-50,331601
9921135-125-C-Weekday-50,331421
9921135-125-C-Weekday-50,331533
9921135-125-C-Weekday-50,332023
9921135-125-C-Weekday-50,351009
9921135-125-C-Weekday-50,334008
9921135-125-C-Weekday-50,334006
9921135-125-C-Weekday-50,334500
9921135-125-C-Weekday-50,334011
9921135-125-C-Weekday-50,334004
9921135-125-C-Weekday-50,335193
9921135-125-C-Weekday-50,335637
9921135-125-C-Weekday-50,335503
9921135-125-C-Weekday-50,335620
9921135-125-C-Weekday-50,340008
9921135-125-C-Weekday-50,340006
9921135-125-C-Weekday-50,340023
9921135-125-C-Weekday-50,341107
9921135-125-C-Weekday-50,341105
9921135-125-C-Weekday-50,341613
9921135-125-C-Weekday-50,341635
9921135-125-C-Weekday-50,341153
9921136-125-C-Weekday-50,335637
9921136-125-C-Weekday-50,335503
9921136-125-C-Weekday-50,335620
9921136-125-C-Weekday-50,335196
9921136-125-C-Weekday-50,334003
9921136-125-C-Weekday-50,334012
9921136-125-C-Weekday-50,334002
9921136-125-C-Weekday-50,334009
9921136-125-C-Weekday-50,351010
9921136-125-C-Weekday-50,332503
9921136-125-C-Weekday-50,331541
9921136-125-C-Weekday-50,331418
9921136-125-C-Weekday-50,331059
9921136-125-C-Weekday-50,331610
9921137-125-C-Weekday-50,341188
9921137-125-C-Weekday-50,341636
9921137-125-C-Weekday-50,341104
9921137-125-C-Weekday-50,341103
9921137-125-C-Weekday-50,340600
9921137-125-C-Weekday-50,340022
9921137-125-C-Weekday-50,340005
9921137-125-C-Weekday-50,335637
9921137-125-C-Weekday-50,335503
9921137-125-C-Weekday-50,335620
9921137-125-C-Weekday-50,335196
9921137-125-C-Weekday-50,334003
9921137-125-C-Weekday-50,334012
9921137-125-C-Weekday-50,334002
9921137-125-C-Weekday-50,334009
9921137-125-C-Weekday-50,351010
9921137-125-C-Weekday-50,332503
9921137-125-C-Weekday-50,331541
9921137-125-C-Weekday-50,331418
9921137-125-C-Weekday-50,331059
9921137-125-C-Weekday-50,331610
9921138-125-C-Weekday-50,331610
9921138-125-C-Weekday-50,331601
9921138-125-C-Weekday-50,331421
9921138-125-C-Weekday-50,331533
9921138-125-C-Weekday-50,332023
9921138-125-C-Weekday-50,351009
9921138-125-C-Weekday-50,334008
9921138-125-C-Weekday-50,334006
9921138-125-C-Weekday-50,334500
9921138-125-C-Weekday-50,334011
9921138-125-C-Weekday-50,334004
9921138-125-C-Weekday-50,335193
9921138-125-C-Weekday-50,335637
9921138-125-C-Weekday-50,335503
9921138-125-C-Weekday-50,335620
9921138-125-C-Weekday-50,340008
9921138-125-C-Weekday-50,340006
9921138-125-C-Weekday-50,340023
9921138-125-C-Weekday-50,341107
9921138-125-C-Weekday-50,341105
9921138-125-C-Weekday-50,341613
9921138-125-C-Weekday-50,341635
9921138-125-C-Weekday-50,341153
9921139-125-C-Weekday-50,331610
9921139-125-C-Weekday-50,331601
9921139-125-C-Weekday-50,331421
9921139-125-C-Weekday-50,331533
9921139-125-C-Weekday-50,332023
9921139-125-C-Weekday-50,351009
9921139-125-C-Weekday-50,334008
9921139-125-C-Weekday-50,334006
9921139-125-C-Weekday-50,334500
9921139-125-C-Weekday-50,334011
9921139-125-C-Weekday-50,334004
9921139-125-C-Weekday-50,335193
9921139-125-C-Weekday-50,335637
9921139-125-C-Weekday-50,335503
9921139-125-C-Weekday-50,335620
9921139-125-C-Weekday-50,340008
9921139-125-C-Weekday-50,340006
9921139-125-C-Weekday-50,340023
9921139-125-C-Weekday-50,341107
9921139-125-C-Weekday-50,341105
9921139-125-C-Weekday-50,341613
9921139-125-C-Weekday-50,341635
9921139-125-C-Weekday-50,341153
9921140-125-C-Weekday-50,341188
9921140-125-C-Weekday-50,341636
9921140-125-C-Weekday-50,341104
9921140-125-C-Weekday-50,341103
9921140-125-C-Weekday-50,340600
9921140-125-C-Weekday-50,340022
9921140-125-C-Weekday-50,340005
9921140-125-C-Weekday-50,335637
9921140-125-C-Weekday-50,335503
9921140-125-C-Weekday-50,335620
9921140-125-C-Weekday-50,335196
9921140-125-C-Weekday-50,334003
9921140-125-C-Weekday-50,334012
9921140-125-C-Weekday-50,334002
9921140-125-C-Weekday-50,334009
9921140-125-C-Weekday-50,351010
9921140-125-C-Weekday-50,332503
9921140-125-C-Weekday-50,331541
9921140-125-C-Weekday-50,331418
9921140-125-C-Weekday-50,331059
9921140-125-C-Weekday-50,331610
9921141-125-C-Weekday-50,331610
9921141-125-C-Weekday-50,331601
9921141-125-C-Weekday-50,331421
9921141-125-C-Weekday-50,331533
9921141-125-C-Weekday-50,332023
9921141-125-C-Weekday-50,351009
9921141-125-C-Weekday-50,334008
9921141-125-C-Weekday-50,334006
9921141-125-C-Weekday-50,334500
9921141-125-C-Weekday-50,334011
9921141-125-C-Weekday-50,334004
9921141-125-C-Weekday-50,335193
9921141-125-C-Weekday-50,335637
9921141-125-C-Weekday-50,335503
9921141-125-C-Weekday-50,335620
9921141-125-C-Weekday-50,340008
9921141-125-C-Weekday-50,340006
9921141-125-C-Weekday-50,340023
9921141-125-C-Weekday-50,341107
9921141-125-C-Weekday-50,341105
9921141-125-C-Weekday-50,341613
9921141-125-C-Weekday-50,341635
9921141-125-C-Weekday-50,341153
9921142-125-C-Weekday-50,331533
9921142-125-C-Weekday-50,332023
9921142-125-C-Weekday-50,351009
9921142-125-C-Weekday-50,334008
9921142-125-C-Weekday-50,334006
9921142-125-C-Weekday-50,334500
9921142-125-C-Weekday-50,334011
9921142-125-C-Weekday-50,334004
9921142-125-C-Weekday-50,335193
9921142-125-C-Weekday-50,335637
9921142-125-C-Weekday-50,335503
9921142-125-C-Weekday-50,335620
9921143-125-C-Weekday-50,341188
9921143-125-C-Weekday-50,341636
9921143-125-C-Weekday-50,341104
9921143-125-C-Weekday-50,341103
9921143-125-C-Weekday-50,340600
9921143-125-C-Weekday-50,340022
9921143-125-C-Weekday-50,340005
9921143-125-C-Weekday-50,335637
9921143-125-C-Weekday-50,335503
9921143-125-C-Weekday-50,335620
9921143-125-C-Weekday-50,335196
9921143-125-C-Weekday-50,334003
9921143-125-C-Weekday-50,334012
9921143-125-C-Weekday-50,334002
9921143-125-C-Weekday-50,334009
9921143-125-C-Weekday-50,351010
9921143-125-C-Weekday-50,332503
9921143-125-C-Weekday-50,331541
9921143-125-C-Weekday-50,331418
9921143-125-C-Weekday-50,331059
9921143-125-C-Weekday-50,331610
9921144-125-C-Weekday-50,341188
9921144-125-C-Weekday-50,341636
9921144-125-C-Weekday-50,341104
9921144-125-C-Weekday-50,341103
9921144-125-C-Weekday-50,340600
9921144-125-C-Weekday-50,340022
9921144-125-C-Weekday-50,340005
9921144-125-C-Weekday-50,335637
9921144-125-C-Weekday-50,335503
9921144-125-C-Weekday-50,335620
9921144-125-C-Weekday-50,335196
9921144-125-C-Weekday-50,334003
9921144-125-C-Weekday-50,334012
9921144-125-C-Weekday-50,334002
9921144-125-C-Weekday-50,334009
9921144-125-C-Weekday-50,351010
9921144-125-C-Weekday-50,332503
9921144-125-C-Weekday-50,331541
9921144-125-C-Weekday-50,331418
9921144-125-C-Weekday-50,331059
9921144-125-C-Weekday-50,331610
9921145-125-C-Weekday-50,341188
9921145-125-C-Weekday-50,341636
9921145-125-C-Weekday-50,341104
9921145-125-C-Weekday-50,341103
9921145-125-C-Weekday-50,340600
9921145-125-C-Weekday-50,340022
9921145-125-C-Weekday-50,340005
9921145-125-C-Weekday-50,335637
9921145-125-C-Weekday-50,335503
9921145-125-C-Weekday-50,335620
9921145-125-C-Weekday-50,335196
9921145-125-C-Weekday-50,334003
9921145-125-C-Weekday-50,334012
9921145-125-C-Weekday-50,334002
9921145-125-C-Weekday-50,334009
9921145-125-C-Weekday-50,351010
9921145-125-C-Weekday-50,332503
9921145-125-C-Weekday-50,331541
9921145-125-C-Weekday-50,331418
9921145-125-C-Weekday-50,331059
9921145-125-C-Weekday-50,331610
9921146-125-C-Weekday-50,331533
9921146-125-C-Weekday-50,332023
9921146-125-C-Weekday-50,351009
9921146-125-C-Weekday-50,334008
9921146-125-C-Weekday-50,334006
9921146-125-C-Weekday-50,334500
9921146-125-C-Weekday-50,334011
9921146-125-C-Weekday-50,334004
9921146-125-C-Weekday-50,335193
9921146-125-C-Weekday-50,335637
9921146-125-C-Weekday-50,335503
9921146-125-C-Weekday-50,335620
9921147-125-C-Weekday-50,331610
9921147-125-C-Weekday-50,331601
9921147-125-C-Weekday-50,331421
9921147-125-C-Weekday-50,331533
9921147-125-C-Weekday-50,332023
9921147-125-C-Weekday-50,351009
9921147-125-C-Weekday-50,334008
9921147-125-C-Weekday-50,334006
9921147-125-C-Weekday-50,334500
9921147-125-C-Weekday-50,334011
9921147-125-C-Weekday-50,334004
9921147-125-C-Weekday-50,335193
9921147-125-C-Weekday-50,335637
9921147-125-C-Weekday-50,335503
9921147-125-C-Weekday-50,335620
9921147-125-C-Weekday-50,340008
9921147-125-C-Weekday-50,340006
9921147-125-C-Weekday-50,340023
9921147-125-C-Weekday-50,341107
9921147-125-C-Weekday-50,341105
9921147-125-C-Weekday-50,341613
9921147-125-C-Weekday-50,341635
9921147-125-C-Weekday-50,341153
9921148-125-C-Weekday-50,331006
9921148-125-C-Weekday-50,332193
9921148-125-C-Weekday-50,332364
9921148-125-C-Weekday-50,333510
9921148-125-C-Weekday-50,332209
9921148-125-C-Weekday-50,333018
9921148-125-C-Weekday-50,332535
9921148-125-C-Weekday-50,332110
9921148-125-C-Weekday-50,332121
9921148-125-C-Weekday-50,334613
9921148-125-C-Weekday-50,334047
9921148-125-C-Weekday-50,334116
9921148-125-C-Weekday-50,334076
9921148-125-C-Weekday-50,334620
9921149-125-C-Weekday-50,341188
9921149-125-C-Weekday-50,341636
9921149-125-C-Weekday-50,341104
9921149-125-C-Weekday-50,341103
9921149-125-C-Weekday-50,340600
9921149-125-C-Weekday-50,340022
9921149-125-C-Weekday-50,340005
9921149-125-C-Weekday-50,335637
9921149-125-C-Weekday-50,335503
9921149-125-C-Weekday-50,335620
9921149-125-C-Weekday-50,335196
9921149-125-C-Weekday-50,334003
9921149-125-C-Weekday-50,334012
9921149-125-C-Weekday-50,334002
9921149-125-C-Weekday-50,334009
9921149-125-C-Weekday-50,351010
9921149-125-C-Weekday-50,332503
9921149-125-C-Weekday-50,331541
9921149-125-C-Weekday-50,331418
9921149-125-C-Weekday-50,331059
9921149-125-C-Weekday-50,331610
9921150-125-C-Weekday-50,331610
9921150-125-C-Weekday-50,331601
9921150-125-C-Weekday-50,331421
9921150-125-C-Weekday-50,331533
9921150-125-C-Weekday-50,332023
9921150-125-C-Weekday-50,351009
9921150-125-C-Weekday-50,334008
9921150-125-C-Weekday-50,334006
9921150-125-C-Weekday-50,334500
9921150-125-C-Weekday-50,334011
9921150-125-C-Weekday-50,334004
9921150-125-C-Weekday-50,335193
9921150-125-C-Weekday-50,335637
9921150-125-C-Weekday-50,335503
9921150-125-C-Weekday-50,335620
9921150-125-C-Weekday-50,340008
9921150-125-C-Weekday-50,340006
9921150-125-C-Weekday-50,340023
9921150-125-C-Weekday-50,341107
9921150-125-C-Weekday-50,341105
9921150-125-C-Weekday-50,341613
9921150-125-C-Weekday-50,341635
9921150-125-C-Weekday-50,341153
9921151-125-C-Weekday-50,334620
9921151-125-C-Weekday-50,334410
9921151-125-C-Weekday-50,334027
9921151-125-C-Weekday-50,334117
9921151-125-C-Weekday-50,334048
9921151-125-C-Weekday-50,334537
9921151-125-C-Weekday-50,332120
9921151-125-C-Weekday-50,332111
9921151-125-C-Weekday-50,332537
9921151-125-C-Weekday-50,332186
9921151-125-C-Weekday-50,333017
9921151-125-C-Weekday-50,332209
9921151-125-C-Weekday-50,333504
9921151-125-C-Weekday-50,332358
9921151-125-C-Weekday-50,332192
9921151-125-C-Weekday-50,331006
9921152-125-C-Weekday-50,341188
9921152-125-C-Weekday-50,341636
9921152-125-C-Weekday-50,341104
9921152-125-C-Weekday-50,341103
9921152-125-C-Weekday-50,340600
9921152-125-C-Weekday-50,340022
9921152-125-C-Weekday-50,340005
9921152-125-C-Weekday-50,335637
9921152-125-C-Weekday-50,335503
9921152-125-C-Weekday-50,335620
9921152-125-C-Weekday-50,335196
9921152-125-C-Weekday-50,334003
9921152-125-C-Weekday-50,334012
9921152-125-C-Weekday-50,334002
9921152-125-C-Weekday-50,334009
9921152-125-C-Weekday-50,351010
9921152-125-C-Weekday-50,332503
9921152-125-C-Weekday-50,331541
9921152-125-C-Weekday-50,331418
9921152-125-C-Weekday-50,331059
9921152-125-C-Weekday-50,331610
9921153-125-C-Weekday-50,331006
9921153-125-C-Weekday-50,332193
9921153-125-C-Weekday-50,332364
9921153-125-C-Weekday-50,333510
9921153-125-C-Weekday-50,332209
9921153-125-C-Weekday-50,333018
9921153-125-C-Weekday-50,332535
9921153-125-C-Weekday-50,332110
9921153-125-C-Weekday-50,332121
9921153-125-C-Weekday-50,334613
9921153-125-C-Weekday-50,334047
9921153-125-C-Weekday-50,334116
9921153-125-C-Weekday-50,334076
9921153-125-C-Weekday-50,334620
9921154-125-C-Weekday-50,334620
9921154-125-C-Weekday-50,334410
9921154-125-C-Weekday-50,334027
9921154-125-C-Weekday-50,334117
9921154-125-C-Weekday-50,334048
9921154-125-C-Weekday-50,334537
9921154-125-C-Weekday-50,332120
9921154-125-C-Weekday-50,332111
9921154-125-C-Weekday-50,332537
9921154-125-C-Weekday-50,332186
9921154-125-C-Weekday-50,333017
9921154-125-C-Weekday-50,332209
9921154-125-C-Weekday-50,333504
9921154-125-C-Weekday-50,332358
9921154-125-C-Weekday-50,332192
9921154-125-C-Weekday-50,331006
9921155-125-C-Weekday-50,341188
9921155-125-C-Weekday-50,341636
9921155-125-C-Weekday-50,341104
9921155-125-C-Weekday-50,341103
9921155-125-C-Weekday-50,340600
9921155-125-C-Weekday-50,340022
9921155-125-C-Weekday-50,340005
9921155-125-C-Weekday-50,335637
9921155-125-C-Weekday-50,335503
9921155-125-C-Weekday-50,335620
9921155-125-C-Weekday-50,335196
9921155-125-C-Weekday-50,334003
9921155-125-C-Weekday-50,334012
9921155-125-C-Weekday-50,334002
9921155-125-C-Weekday-50,334009
9921155-125-C-Weekday-50,351010
9921155-125-C-Weekday-50,332503
9921155-125-C-Weekday-50,331541
9921155-125-C-Weekday-50,331418
9921155-125-C-Weekday-50,331059
9921155-125-C-Weekday-50,331610
9921156-125-C-Weekday-50,331610
9921156-125-C-Weekday-50,331601
9921156-125-C-Weekday-50,331421
9921156-125-C-Weekday-50,335637
9921156-125-C-Weekday-50,335503
9921156-125-C-Weekday-50,335620
9921156-125-C-Weekday-50,341180
9921156-125-C-Weekday-50,341153
9921156-125-C-Weekday-50,342052
9921156-125-C-Weekday-50,343063
9921156-125-C-Weekday-50,343058
9921156-125-C-Weekday-50,343056
9921156-125-C-Weekday-50,344079
9921156-125-C-Weekday-50,344069
9921156-125-C-Weekday-50,344636
9921157-125-C-Weekday-50,344633
9921157-125-C-Weekday-50,344209
9921157-125-C-Weekday-50,344206
9921157-125-C-Weekday-50,345028
9921157-125-C-Weekday-50,345600
9921157-125-C-Weekday-50,346087
9921157-125-C-Weekday-50,346106
9921157-125-C-Weekday-50,346110
9921157-125-C-Weekday-50,346179
9921157-125-C-Weekday-50,346188
9921157-125-C-Weekday-50,346181
9921157-125-C-Weekday-50,363043
9921157-125-C-Weekday-50,363006
9921157-125-C-Weekday-50,363080
9921157-125-C-Weekday-50,363015
9921157-125-C-Weekday-50,363600
9921158-125-C-Weekday-50,331006
9921158-125-C-Weekday-50,332193
9921158-125-C-Weekday-50,332364
9921158-125-C-Weekday-50,333510
9921158-125-C-Weekday-50,332209
9921158-125-C-Weekday-50,333018
9921158-125-C-Weekday-50,332535
9921158-125-C-Weekday-50,332110
9921158-125-C-Weekday-50,332121
9921158-125-C-Weekday-50,334613
9921158-125-C-Weekday-50,334047
9921158-125-C-Weekday-50,334116
9921158-125-C-Weekday-50,334076
9921158-125-C-Weekday-50,334620
9921159-125-C-Weekday-50,334620
9921159-125-C-Weekday-50,334410
9921159-125-C-Weekday-50,334027
9921159-125-C-Weekday-50,334117
9921159-125-C-Weekday-50,334048
9921159-125-C-Weekday-50,334537
9921159-125-C-Weekday-50,332120
9921159-125-C-Weekday-50,332111
9921159-125-C-Weekday-50,332537
9921159-125-C-Weekday-50,332186
9921159-125-C-Weekday-50,333017
9921159-125-C-Weekday-50,332209
9921159-125-C-Weekday-50,333504
9921159-125-C-Weekday-50,332358
9921159-125-C-Weekday-50,332192
9921159-125-C-Weekday-50,331006
9921160-125-C-Weekday-50-SDon,341194
9921160-125-C-Weekday-50-SDon,361065
9921160-125-C-Weekday-50-SDon,361062
9921160-125-C-Weekday-50-SDon,361202
9921160-125-C-Weekday-50-SDon,361110
9921160-125-C-Weekday-50-SDon,361015
9921160-125-C-Weekday-50-SDon,361212
9921161-125-C-Weekday-50,331006
9921161-125-C-Weekday-50,332193
9921161-125-C-Weekday-50,332364
9921161-125-C-Weekday-50,333510
9921161-125-C-Weekday-50,332209
9921161-125-C-Weekday-50,333018
9921161-125-C-Weekday-50,332535
9921161-125-C-Weekday-50,332110
9921161-125-C-Weekday-50,332121
9921161-125-C-Weekday-50,334613
9921161-125-C-Weekday-50,334047
9921161-125-C-Weekday-50,334116
9921161-125-C-Weekday-50,334076
9921161-125-C-Weekday-50,334620
9921162-125-C-Weekday-50,341188
9921162-125-C-Weekday-50,341636
9921162-125-C-Weekday-50,341104
9921162-125-C-Weekday-50,341103
9921162-125-C-Weekday-50,340600
9921162-125-C-Weekday-50,340022
9921162-125-C-Weekday-50,340005
9921162-125-C-Weekday-50,335637
9921162-125-C-Weekday-50,335503
9921162-125-C-Weekday-50,335620
9921162-125-C-Weekday-50,335196
9921162-125-C-Weekday-50,334003
9921162-125-C-Weekday-50,334012
9921162-125-C-Weekday-50,334002
9921162-125-C-Weekday-50,334009
9921162-125-C-Weekday-50,351010
9921162-125-C-Weekday-50,332503
9921162-125-C-Weekday-50,331541
9921162-125-C-Weekday-50,331418
9921162-125-C-Weekday-50,331059
9921162-125-C-Weekday-50,331610
9921163-125-C-Weekday-50,331610
9921163-125-C-Weekday-50,331601
9921163-125-C-Weekday-50,331421
9921163-125-C-Weekday-50,331533
9921163-125-C-Weekday-50,332023
9921163-125-C-Weekday-50,351009
9921163-125-C-Weekday-50,334008
9921163-125-C-Weekday-50,334006
9921163-125-C-Weekday-50,334500
9921163-125-C-Weekday-50,334011
9921163-125-C-Weekday-50,334004
9921163-125-C-Weekday-50,335193
9921163-125-C-Weekday-50,335637
9921163-125-C-Weekday-50,335503
9921163-125-C-Weekday-50,335620
9921163-125-C-Weekday-50,340008
9921163-125-C-Weekday-50,340006
9921163-125-C-Weekday-50,340023
9921163-125-C-Weekday-50,341107
9921163-125-C-Weekday-50,341105
9921163-125-C-Weekday-50,341613
9921163-125-C-Weekday-50,341635
9921163-125-C-Weekday-50,341153
9921164-125-C-Weekday-50,334620
9921164-125-C-Weekday-50,334410
9921164-125-C-Weekday-50,334027
9921164-125-C-Weekday-50,334117
9921164-125-C-Weekday-50,334048
9921164-125-C-Weekday-50,334537
9921164-125-C-Weekday-50,332120
9921164-125-C-Weekday-50,332111
9921164-125-C-Weekday-50,332537
9921164-125-C-Weekday-50,332186
9921164-125-C-Weekday-50,333017
9921164-125-C-Weekday-50,332209
9921164-125-C-Weekday-50,333504
9921164-125-C-Weekday-50,332358
9921164-125-C-Weekday-50,332192
9921164-125-C-Weekday-50,331006
9921165-125-C-Weekday-50,341188
9921165-125-C-Weekday-50,341636
9921165-125-C-Weekday-50,341104
9921165-125-C-Weekday-50,341103
9921165-125-C-Weekday-50,340600
9921165-125-C-Weekday-50,340022
9921165-125-C-Weekday-50,340005
9921165-125-C-Weekday-50,335637
9921165-125-C-Weekday-50,335503
9921165-125-C-Weekday-50,335620
9921165-125-C-Weekday-50,335196
9921165-125-C-Weekday-50,334003
9921165-125-C-Weekday-50,334012
9921165-125-C-Weekday-50,334002
9921165-125-C-Weekday-50,334009
9921165-125-C-Weekday-50,351010
9921165-125-C-Weekday-50,332503
9921165-125-C-Weekday-50,331541
9921165-125-C-Weekday-50,331418
9921165-125-C-Weekday-50,331059
9921165-125-C-Weekday-50,331610
9921166-125-C-Weekday-50,331610
9921166-125-C-Weekday-50,331601
9921166-125-C-Weekday-50,331421
9921166-125-C-Weekday-50,331533
9921166-125-C-Weekday-50,332023
9921166-125-C-Weekday-50,351009
9921166-125-C-Weekday-50,334008
9921166-125-C-Weekday-50,334006
9921166-125-C-Weekday-50,334500
9921166-125-C-Weekday-50,334011
9921166-125-C-Weekday-50,334004
9921166-125-C-Weekday-50,335193
9921166-125-C-Weekday-50,335637
9921166-125-C-Weekday-50,335503
9921166-125-C-Weekday-50,335620
9921166-125-C-Weekday-50,340008
9921166-125-C-Weekday-50,340006
9921166-125-C-Weekday-50,340023
9921166-125-C-Weekday-50,341107
9921166-125-C-Weekday-50,341105
9921166-125-C-Weekday-50,341613
9921166-125-C-Weekday-50,341635
9921166-125-C-Weekday-50,341153
9921167-125-C-Weekday-50,334620
9921167-125-C-Weekday-50,334410
9921167-125-C-Weekday-50,334027
9921167-125-C-Weekday-50,334117
9921167-125-C-Weekday-50,334048
9921167-125-C-Weekday-50,334537
9921167-125-C-Weekday-50,332120
9921167-125-C-Weekday-50,332111
9921167-125-C-Weekday-50,332537
9921167-125-C-Weekday-50,332186
9921167-125-C-Weekday-50,333017
9921167-125-C-Weekday-50,332209
9921167-125-C-Weekday-50,333504
9921167-125-C-Weekday-50,332358
9921167-125-C-Weekday-50,332192
9921167-125-C-Weekday-50,331006
9921168-125-C-Weekday-50,331006
9921168-125-C-Weekday-50,332193
9921168-125-C-Weekday-50,332364
9921168-125-C-Weekday-50,333510
9921168-125-C-Weekday-50,332209
9921168-125-C-Weekday-50,333018
9921168-125-C-Weekday-50,332535
9921168-125-C-Weekday-50,332110
9921168-125-C-Weekday-50,332121
9921168-125-C-Weekday-50,334613
9921168-125-C-Weekday-50,334047
9921168-125-C-Weekday-50,334116
9921168-125-C-Weekday-50,334076
9921168-125-C-Weekday-50,334620
9921169-125-C-Weekday-50,331610
9921169-125-C-Weekday-50,331601
9921169-125-C-Weekday-50,331421
9921169-125-C-Weekday-50,331533
9921169-125-C-Weekday-50,332023
9921169-125-C-Weekday-50,351009
9921169-125-C-Weekday-50,334008
9921169-125-C-Weekday-50,334006
9921169-125-C-Weekday-50,334500
9921169-125-C-Weekday-50,334011
9921169-125-C-Weekday-50,334004
9921169-125-C-Weekday-50,335193
9921169-125-C-Weekday-50,335637
9921169-125-C-Weekday-50,335503
9921169-125-C-Weekday-50,335620
9921169-125-C-Weekday-50,340008
9921169-125-C-Weekday-50,340006
9921169-125-C-Weekday-50,340023
9921169-125-C-Weekday-50,341107
9921169-125-C-Weekday-50,341105
9921169-125-C-Weekday-50,341613
9921169-125-C-Weekday-50,341635
9921169-125-C-Weekday-50,341153
9921170-125-C-Weekday-50,344633
9921170-125-C-Weekday-50,344209
9921170-125-C-Weekday-50,344206
9921170-125-C-Weekday-50,345028
9921170-125-C-Weekday-50,345600
9921170-125-C-Weekday-50,346087
9921170-125-C-Weekday-50,346106
9921170-125-C-Weekday-50,346110
9921170-125-C-Weekday-50,346179
9921170-125-C-Weekday-50,346188
9921170-125-C-Weekday-50,346181
9921170-125-C-Weekday-50,363043
9921170-125-C-Weekday-50,363006
9921170-125-C-Weekday-50,363080
9921170-125-C-Weekday-50,363015
9921170-125-C-Weekday-50,363600
9921171-125-C-Weekday-50,363600
9921171-125-C-Weekday-50,363021
9921171-125-C-Weekday-50,363001
9921171-125-C-Weekday-50,363005
9921171-125-C-Weekday-50,363042
9921171-125-C-Weekday-50,346188
9921171-125-C-Weekday-50,346183
9921171-125-C-Weekday-50,346186
9921171-125-C-Weekday-50,346180
9921171-125-C-Weekday-50,346109
9921171-125-C-Weekday-50,346200
9921171-125-C-Weekday-50,346087
9921171-125-C-Weekday-50,345025
9921171-125-C-Weekday-50,344193
9921171-125-C-Weekday-50,344208
9921171-125-C-Weekday-50,344631
9921172-125-C-Weekday-50,344633
9921172-125-C-Weekday-50,344209
9921172-125-C-Weekday-50,344206
9921172-125-C-Weekday-50,345028
